Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Harry Kane,FW,28,1993,37,36,3232,35.9,17,9,26,13,4,4,5,0,18.6,15.4,9.1,24.5,87,143,212,0.47,0.25,0.72,0.36,0.61,0.52,0.25,0.77,0.43,0.68
N'Golo Kanté,MF,30,1991,26,21,1773,19.7,2,4,6,2,0,0,2,0,1.5,1.5,2.1,3.6,72,159,62,0.10,0.20,0.30,0.10,0.30,0.08,0.11,0.19,0.08,0.19
Edo Kayembe,MF,23,1998,13,9,799,8.9,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,9,47,8,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.05,0.02,0.05
Moise Kean,FW,21,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Michael Keane,DF,28,1993,32,31,2792,31.0,3,2,5,3,0,0,4,1,1.2,1.2,1.6,2.8,9,79,4,0.10,0.06,0.16,0.10,0.16,0.04,0.05,0.09,0.04,0.09
Naby Keïta,MF,26,1995,23,14,1173,13.0,3,1,4,3,0,0,3,0,2.2,2.2,1.9,4.1,39,75,42,0.23,0.08,0.31,0.23,0.31,0.17,0.14,0.31,0.17,0.31
Caoimhín Kelleher,GK,22,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kenedy,DF,25,1996,1,1,58,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,2,5,10,0.00,1.55,1.55,0.00,1.55,0.06,0.94,1.00,0.06,1.00
Jonjoe Kenny,DF,24,1997,15,11,1018,11.3,0,1,1,0,0,0,3,1,0.2,0.2,0.8,1.0,9,36,25,0.00,0.09,0.09,0.00,0.09,0.02,0.07,0.09,0.02,0.09
Max Kilman,DF,24,1997,30,30,2687,29.9,1,0,1,1,0,0,3,0,1.1,1.1,0.2,1.3,31,95,7,0.03,0.00,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04
Joshua King,FW,29,1992,32,27,2248,25.0,5,3,8,4,1,1,5,0,8.9,8.1,3.8,11.9,41,39,157,0.20,0.12,0.32,0.16,0.28,0.36,0.15,0.51,0.32,0.48
Kristoffer Klaesson,GK,20,2000,1,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateusz Klich,MF,31,1990,33,26,2073,23.0,1,2,3,1,0,0,5,0,2.8,2.8,2.2,5.0,45,105,129,0.04,0.09,0.13,0.04,0.13,0.12,0.10,0.22,0.12,0.22
Robin Koch,"MF,DF",25,1996,20,17,1574,17.5,0,0,0,0,0,0,3,0,0.8,0.8,0.4,1.2,3,52,14,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Sead Kolašinac,DF,28,1993,2,1,91,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ibrahima Konaté,DF,22,1999,11,11,990,11.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,7,51,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Ezri Konsa,DF,23,1997,29,29,2477,27.5,2,0,2,2,0,0,6,2,1.6,1.6,0.3,1.9,8,45,7,0.07,0.00,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
Cheikhou Kouyaté,MF,31,1989,27,23,1974,21.9,0,1,1,0,0,0,3,0,0.5,0.5,0.8,1.3,7,54,9,0.00,0.05,0.05,0.00,0.05,0.02,0.04,0.06,0.02,0.06
Mateo Kovačić,MF,27,1994,25,16,1558,17.3,2,5,7,2,0,0,4,0,1.6,1.6,3.2,4.7,42,135,37,0.12,0.29,0.40,0.12,0.40,0.09,0.18,0.27,0.09,0.27
Emil Krafth,DF,26,1994,20,18,1634,18.2,0,1,1,0,0,0,5,0,0.3,0.3,1.0,1.3,29,50,24,0.00,0.06,0.06,0.00,0.06,0.02,0.06,0.07,0.02,0.07
Alex Král,MF,23,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tim Krul,GK,33,1988,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Juraj Kucka,MF,34,1987,26,22,1920,21.3,1,1,2,1,0,0,5,1,3.2,3.2,0.9,4.1,21,60,31,0.05,0.05,0.09,0.05,0.09,0.15,0.04,0.19,0.15,0.19
Dejan Kulusevski,"MF,FW",21,2000,18,14,1261,14.0,5,8,13,5,0,0,3,0,2.7,2.7,3.4,6.2,51,35,100,0.36,0.57,0.93,0.36,0.93,0.20,0.25,0.44,0.20,0.44
Alexandre Lacazette,FW,30,1991,30,20,1782,19.8,4,7,11,2,2,3,0,0,8.4,6.0,3.0,9.1,19,52,106,0.20,0.35,0.56,0.10,0.45,0.42,0.15,0.58,0.30,0.46
Adam Lallana,MF,33,1988,24,18,1561,17.3,0,1,1,0,0,0,4,0,1.1,1.1,0.9,2.0,17,76,47,0.00,0.06,0.06,0.00,0.06,0.06,0.05,0.11,0.06,0.11
Tariq Lamptey,"DF,FW",20,2000,30,16,1561,17.3,0,2,2,0,0,0,4,0,0.8,0.8,2.6,3.4,81,36,153,0.00,0.12,0.12,0.00,0.12,0.05,0.15,0.20,0.05,0.20
Manuel Lanzini,"MF,FW",28,1993,30,19,1786,19.8,5,3,8,2,3,3,2,0,3.7,1.3,2.4,3.7,29,119,57,0.25,0.15,0.40,0.10,0.25,0.19,0.12,0.31,0.07,0.19
Aymeric Laporte,DF,27,1994,33,33,2828,31.4,4,0,4,4,0,0,5,1,4.9,4.9,0.6,5.5,51,271,8,0.13,0.00,0.13,0.13,0.13,0.16,0.02,0.18,0.16,0.18
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Jamaal Lascelles,DF,27,1993,26,22,2058,22.9,1,0,1,1,0,0,5,0,0.9,0.9,0.4,1.3,0,18,5,0.04,0.00,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06
Pierre Lees-Melou,MF,28,1993,33,27,2265,25.2,1,0,1,1,0,0,5,0,1.6,1.6,1.9,3.6,33,114,60,0.04,0.00,0.04,0.04,0.04,0.06,0.08,0.14,0.06,0.14
Aaron Lennon,"MF,FW",34,1987,28,17,1551,17.2,2,0,2,2,0,0,2,0,1.1,1.1,0.5,1.6,38,19,77,0.12,0.00,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09
Bernd Leno,GK,29,1992,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jamal Lewis,DF,23,1998,5,4,262,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,7,7,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Victor Lindelöf,DF,27,1994,28,26,2355,26.2,0,2,2,0,0,0,4,0,0.2,0.2,0.6,0.8,14,72,3,0.00,0.08,0.08,0.00,0.08,0.01,0.02,0.03,0.01,0.03
Jesse Lingard,"FW,MF",28,1992,16,2,367,4.1,2,0,2,2,0,0,1,0,0.6,0.6,0.3,1.0,9,13,22,0.49,0.00,0.49,0.49,0.49,0.16,0.08,0.24,0.16,0.24
Valentino Livramento,DF,18,2002,28,25,2202,24.5,1,1,2,1,0,0,2,0,1.4,1.4,2.7,4.1,79,80,118,0.04,0.04,0.08,0.04,0.08,0.06,0.11,0.17,0.06,0.17
Diego Llorente,DF,27,1993,28,28,2340,26.0,3,0,3,3,0,0,7,0,1.0,1.0,0.1,1.0,20,97,1,0.12,0.00,0.12,0.12,0.12,0.04,0.00,0.04,0.04,0.04
Hugo Lloris,GK,34,1986,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Giovani Lo Celso,"MF,FW",25,1996,9,2,238,2.6,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,10,8,15,0.00,0.00,0.00,0.00,0.00,0.23,0.26,0.49,0.23,0.49
Jürgen Locadia,"MF,FW",27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61
Ruben Loftus-Cheek,"MF,DF",25,1996,24,13,1394,15.5,0,2,2,0,0,0,1,0,1.2,1.2,2.4,3.6,69,108,53,0.00,0.13,0.13,0.00,0.13,0.08,0.16,0.24,0.08,0.24
Kevin Long,DF,30,1990,6,4,410,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Shane Long,FW,34,1987,13,3,308,3.4,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,5,3,24,0.29,0.00,0.29,0.29,0.29,0.25,0.04,0.30,0.25,0.30
Sean Longstaff,MF,23,1997,24,15,1464,16.3,1,1,2,1,0,0,1,0,0.7,0.7,0.8,1.6,2,43,15,0.06,0.06,0.12,0.06,0.12,0.05,0.05,0.10,0.05,0.10
Ademola Lookman,"FW,MF",23,1997,26,16,1453,16.1,6,0,6,6,0,0,2,0,4.5,4.5,1.9,6.4,43,54,139,0.37,0.00,0.37,0.37,0.37,0.28,0.11,0.40,0.28,0.40
Jonas Lössl,GK,32,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Imran Louza,MF,22,1999,20,17,1416,15.7,0,0,0,0,0,0,6,0,1.2,1.2,1.1,2.3,17,67,24,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15
Matthew Lowton,DF,32,1989,25,20,1772,19.7,1,2,3,1,0,0,3,1,0.7,0.7,2.1,2.8,21,74,39,0.05,0.10,0.15,0.05,0.15,0.03,0.11,0.14,0.03,0.14
Douglas Luiz,MF,23,1998,34,31,2715,30.2,2,3,5,2,0,0,7,0,2.0,2.0,2.5,4.4,28,105,44,0.07,0.10,0.17,0.07,0.17,0.07,0.08,0.15,0.07,0.15
Romelu Lukaku,FW,28,1993,26,16,1589,17.7,8,0,8,7,1,1,1,0,6.6,5.8,3.0,8.8,29,19,125,0.45,0.00,0.45,0.40,0.40,0.38,0.17,0.54,0.33,0.50
Lyanco,DF,24,1997,15,9,911,10.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,3,18,1,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Alexis Mac Allister,"MF,FW",22,1998,33,22,2123,23.6,5,2,7,3,2,3,4,0,6.3,4.0,1.9,5.9,30,137,66,0.21,0.08,0.30,0.13,0.21,0.27,0.08,0.35,0.17,0.25
James Maddison,"MF,FW",24,1996,35,28,2459,27.3,12,8,20,12,0,0,3,0,7.5,7.5,5.1,12.7,53,136,141,0.44,0.29,0.73,0.44,0.73,0.28,0.19,0.46,0.28,0.46
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Gabriel Magalhães,DF,23,1997,35,35,3063,34.0,5,0,5,5,0,0,8,1,3.2,3.2,0.7,3.9,12,110,9,0.15,0.00,0.15,0.15,0.15,0.09,0.02,0.12,0.09,0.12
Harry Maguire,DF,28,1993,30,28,2515,27.9,1,0,1,1,0,0,9,1,1.9,1.9,0.1,2.1,22,115,5,0.04,0.00,0.04,0.04,0.04,0.07,0.00,0.07,0.07,0.07
Riyad Mahrez,FW,30,1991,28,15,1498,16.6,11,5,16,7,4,5,0,0,10.1,6.2,4.2,10.4,74,70,234,0.66,0.30,0.96,0.42,0.72,0.61,0.25,0.86,0.37,0.62
Ainsley Maitland-Niles,MF,23,1997,8,2,268,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.3,2,15,8,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.02,0.12
Sadio Mané,FW,29,1992,34,32,2819,31.3,16,2,18,16,0,0,5,0,17.2,17.2,5.2,22.5,105,130,305,0.51,0.06,0.57,0.51,0.57,0.55,0.17,0.72,0.55,0.72
Javier Manquillo,DF,27,1994,19,15,1257,14.0,1,2,3,1,0,0,5,0,0.3,0.3,0.3,0.6,6,22,25,0.07,0.14,0.21,0.07,0.21,0.02,0.02,0.04,0.02,0.04
Fernando Marçal,"MF,DF",32,1989,18,17,1449,16.1,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,39,50,98,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Solly March,"DF,FW",27,1994,31,17,1746,19.4,0,2,2,0,0,0,1,0,1.2,1.2,2.3,3.5,71,69,148,0.00,0.10,0.10,0.00,0.10,0.06,0.12,0.18,0.06,0.18
Pablo Marí,DF,27,1993,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,9,0,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
Anthony Martial,FW,25,1995,8,2,212,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,10,14,32,0.42,0.00,0.42,0.42,0.42,0.28,0.00,0.28,0.28,0.28
Gabriel Martinelli,"FW,MF",20,2001,29,21,1860,20.7,6,6,12,5,1,1,3,1,7.3,6.6,4.3,11.0,79,37,207,0.29,0.29,0.58,0.24,0.53,0.35,0.21,0.56,0.32,0.53
Emiliano Martínez,GK,28,1992,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adam Masina,DF,27,1994,15,13,1077,12.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9,37,12,0.00,0.08,0.08,0.00,0.08,0.03,0.06,0.08,0.03,0.08
Arthur Masuaku,"DF,FW",27,1993,13,6,650,7.2,1,1,2,1,0,0,1,0,0.1,0.1,0.8,0.9,16,33,26,0.14,0.14,0.28,0.14,0.28,0.01,0.12,0.12,0.01,0.12
Juan Mata,MF,33,1988,7,2,235,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,8,16,13,0.00,0.00,0.00,0.00,0.00,0.12,0.09,0.22,0.12,0.22
Jean-Philippe Mateta,FW,24,1997,22,13,1145,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,16,6,46,0.39,0.08,0.47,0.39,0.47,0.46,0.10,0.56,0.46,0.56
Nemanja Matić,MF,32,1988,23,16,1382,15.4,0,4,4,0,0,0,3,0,0.2,0.2,2.0,2.2,32,98,7,0.00,0.26,0.26,0.00,0.26,0.01,0.13,0.14,0.01,0.14
Joël Matip,DF,29,1991,31,31,2790,31.0,3,3,6,3,0,0,2,0,3.4,3.4,1.3,4.6,55,186,7,0.10,0.10,0.19,0.10,0.19,0.11,0.04,0.15,0.11,0.15
Neal Maupay,FW,24,1996,32,25,2276,25.3,8,2,10,7,1,2,7,0,8.7,7.1,2.4,9.5,21,48,164,0.32,0.08,0.40,0.28,0.36,0.34,0.10,0.44,0.28,0.38
Bryan Mbeumo,FW,21,1999,35,34,2905,32.3,4,7,11,3,1,1,4,0,9.3,8.5,3.7,12.2,81,56,273,0.12,0.22,0.34,0.09,0.31,0.29,0.11,0.40,0.26,0.38
James McArthur,MF,33,1987,21,15,1439,16.0,0,3,3,0,0,0,4,0,0.3,0.3,1.4,1.7,29,84,22,0.00,0.19,0.19,0.00,0.19,0.02,0.09,0.11,0.02,0.11
James Mcatee,"MF,FW",18,2002,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,3,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37
Kasey McAteer,FW,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Liam McCarron,FW,20,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alex McCarthy,GK,31,1989,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
John McGinn,MF,26,1994,35,35,3090,34.3,3,4,7,3,0,0,8,0,1.5,1.5,5.3,6.8,52,196,67,0.09,0.12,0.20,0.09,0.20,0.04,0.15,0.20,0.04,0.20
Stuart McKinstry,MF,18,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kenny McLean,MF,29,1992,31,29,2706,30.1,1,0,1,1,0,0,3,0,1.8,1.8,0.8,2.6,32,99,61,0.03,0.00,0.03,0.03,0.03,0.06,0.03,0.09,0.06,0.09
Dwight McNeil,MF,21,1999,38,35,3107,34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93,104,112,0.00,0.03,0.03,0.00,0.03,0.07,0.13,0.20,0.07,0.20
Scott McTominay,MF,24,1996,30,28,2387,26.5,1,1,2,1,0,0,9,0,1.4,1.4,1.5,2.9,40,125,37,0.04,0.04,0.08,0.04,0.08,0.05,0.06,0.11,0.05,0.11
Ben Mee,DF,31,1989,21,21,1839,20.4,3,0,3,3,0,0,3,0,2.3,2.3,1.0,3.4,3,38,2,0.15,0.00,0.15,0.15,0.15,0.11,0.05,0.17,0.11,0.17
Hannibal Mejbri,FW,18,2003,2,1,68,0.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.09,0.09,0.09
Benjamin Mendy,DF,27,1994,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,9,4,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.00,0.16
Edouard Mendy,GK,29,1992,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nampalys Mendy,MF,29,1992,14,12,1032,11.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,9,36,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Illan Meslier,GK,21,2000,38,38,3384,37.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Luka Milivojević,MF,30,1991,15,9,774,8.6,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,2,37,4,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.11,0.03,0.11
James Milner,"MF,DF",35,1986,24,9,853,9.5,0,1,1,0,0,0,2,0,0.4,0.4,2.2,2.5,9,73,38,0.00,0.11,0.11,0.00,0.11,0.04,0.23,0.26,0.04,0.26
Yerry Mina,DF,26,1994,13,11,846,9.4,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,1,20,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Takumi Minamino,"FW,MF",26,1995,11,1,186,2.1,3,0,3,3,0,0,1,0,1.6,1.6,0.5,2.2,2,5,15,1.45,0.00,1.45,1.45,1.45,0.79,0.25,1.04,0.79,1.04
Tyrone Mings,DF,28,1993,36,35,3189,35.4,1,3,4,1,0,0,11,0,1.6,1.6,1.6,3.3,23,91,17,0.03,0.08,0.11,0.03,0.11,0.05,0.05,0.09,0.05,0.09
Tyrick Mitchell,DF,21,1999,36,35,3101,34.5,0,2,2,0,0,0,1,0,0.2,0.2,1.7,1.9,41,134,116,0.00,0.06,0.06,0.00,0.06,0.01,0.05,0.05,0.01,0.05
Jakub Moder,MF,22,1999,28,19,1701,18.9,0,3,3,0,0,0,1,0,2.6,2.6,2.2,4.8,42,89,102,0.00,0.16,0.16,0.00,0.16,0.14,0.12,0.25,0.14,0.25
Wesley Moraes,FW,24,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tyler Morton,MF,18,2002,2,1,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mason Mount,MF,22,1999,32,27,2363,26.3,11,10,21,10,1,1,4,0,8.0,7.2,6.7,14.0,92,164,276,0.42,0.38,0.80,0.38,0.76,0.31,0.26,0.56,0.28,0.53
Lucas Moura,"FW,MF",28,1992,34,19,1775,19.7,2,6,8,2,0,0,4,0,2.7,2.7,5.0,7.7,48,99,87,0.10,0.30,0.41,0.10,0.41,0.14,0.25,0.39,0.14,0.39
João Moutinho,MF,34,1986,35,34,2970,33.0,2,1,3,2,0,0,4,0,1.3,1.3,2.7,3.9,42,196,37,0.06,0.03,0.09,0.06,0.09,0.04,0.08,0.12,0.04,0.12
Bali Mumba,DF,19,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jacob Murphy,"FW,DF",26,1995,33,13,1473,16.4,1,2,3,1,0,0,4,0,2.2,2.2,2.6,4.8,51,44,80,0.06,0.12,0.18,0.06,0.18,0.13,0.16,0.29,0.13,0.29
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Enock Mwepu,MF,23,1998,18,12,996,11.1,2,4,6,2,0,0,2,0,2.1,2.1,1.6,3.7,22,27,44,0.18,0.36,0.54,0.18,0.54,0.19,0.14,0.33,0.19,0.33
Vitaliy Mykolenko,DF,22,1999,13,12,1055,11.7,1,0,1,1,0,0,0,0,0.5,0.5,0.8,1.2,8,27,27,0.09,0.00,0.09,0.09,0.09,0.04,0.06,0.11,0.04,0.11
Marvelous Nakamba,MF,27,1994,16,10,904,10.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,5,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wilfred Ndidi,"MF,DF",24,1996,19,18,1618,18.0,0,0,0,0,0,0,4,0,0.7,0.7,0.0,0.8,14,57,13,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04
Tanguy Ndombele,MF,24,1996,9,6,484,5.4,1,1,2,1,0,0,1,0,0.4,0.4,0.4,0.8,14,21,25,0.19,0.19,0.37,0.19,0.37,0.08,0.07,0.16,0.08,0.16
Reiss Nelson,FW,21,1999,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.00,0.00,0.00,0.00,0.00,0.24,0.21,0.45,0.24,0.45
Pedro Neto,"FW,MF",21,2000,13,5,466,5.2,1,1,2,1,0,0,3,0,1.5,1.5,1.0,2.5,27,10,49,0.19,0.19,0.39,0.19,0.39,0.29,0.20,0.49,0.29,0.49
Rúben Neves,MF,24,1997,33,31,2661,29.6,4,2,6,4,0,0,9,0,1.1,1.1,3.1,4.3,34,202,19,0.14,0.07,0.20,0.14,0.20,0.04,0.11,0.14,0.04,0.14
Jeremy Ngakia,DF,20,2000,16,9,903,10.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,18,39,20,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
Saúl Ñíguez,"DF,MF",26,1994,10,5,480,5.3,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.9,4,15,27,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.16,0.07,0.16
Eddie Nketiah,FW,22,1999,21,8,835,9.3,5,1,6,5,0,0,3,0,4.4,4.4,2.0,6.4,27,21,66,0.54,0.11,0.65,0.54,0.65,0.47,0.22,0.69,0.47,0.69
Nicolas Nkoulou,DF,31,1990,3,2,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Mark Noble,MF,34,1987,11,3,332,3.7,1,0,1,0,1,2,0,0,1.6,0.0,0.0,0.0,2,14,3,0.27,0.00,0.27,0.00,0.00,0.43,0.00,0.43,0.00,0.00
Mathias Normann,MF,25,1996,23,20,1645,18.3,1,2,3,1,0,0,6,0,0.9,0.9,1.8,2.7,16,75,8,0.05,0.11,0.16,0.05,0.16,0.05,0.10,0.15,0.05,0.15
Christian Nørgaard,MF,27,1994,35,35,3054,33.9,3,4,7,3,0,0,8,0,3.8,3.8,3.3,7.1,17,169,31,0.09,0.12,0.21,0.09,0.21,0.11,0.10,0.21,0.11,0.21
Angelo Ogbonna,DF,33,1988,11,11,921,10.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2,14,0,0.10,0.00,0.10,0.10,0.10,0.03,0.00,0.03,0.03,0.03
Michael Olise,"FW,MF",19,2001,26,12,1141,12.7,2,5,7,2,0,0,4,0,1.7,1.7,3.9,5.6,55,63,110,0.16,0.39,0.55,0.16,0.55,0.13,0.30,0.44,0.13,0.44
Robin Olsen,GK,31,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andrew Omobamidele,DF,19,2002,5,4,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,6,14,1,0.24,0.00,0.24,0.24,0.24,0.06,0.00,0.06,0.06,0.06
