Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Luis Milla,MF,29,1994,33,32,2875,31.9,1,4,5,0,1,1,6,0,1.8,1.0,3.9,4.9,32,152,30,0.03,0.13,0.16,0.00,0.13,0.06,0.12,0.18,0.03,0.15
Pere Milla,"MF,FW",31,1992,20,1,456,5.1,3,0,3,3,0,0,3,0,1.5,1.5,0.3,1.8,9,13,27,0.59,0.00,0.59,0.59,0.59,0.29,0.06,0.35,0.29,0.35
Óscar Mingueza,"MF,DF",25,1999,34,31,2729,30.3,4,6,10,4,0,0,6,1,1.5,1.5,5.6,7.1,69,200,194,0.13,0.20,0.33,0.13,0.33,0.05,0.19,0.23,0.05,0.23
Kim Minsu,"MF,FW",18,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bojan Miovski,FW,25,1999,17,12,869,9.7,2,1,3,2,0,0,0,0,2.7,2.7,0.2,2.9,4,4,33,0.21,0.10,0.31,0.21,0.31,0.28,0.02,0.30,0.28,0.30
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Rafa Mir,"FW,MF",27,1997,20,5,753,8.4,1,2,3,1,0,0,4,0,3.0,3.0,0.7,3.8,10,20,28,0.12,0.24,0.36,0.12,0.36,0.36,0.09,0.45,0.36,0.45
Luka Modrić,MF,38,1985,35,17,1827,20.3,2,6,8,2,0,0,7,0,1.6,1.6,7.0,8.5,62,208,63,0.10,0.30,0.39,0.10,0.39,0.08,0.34,0.42,0.08,0.42
Johan Mojica,DF,31,1992,36,30,2755,30.6,1,2,3,1,0,0,5,0,0.9,0.9,4.1,5.0,66,130,142,0.03,0.07,0.10,0.03,0.10,0.03,0.13,0.16,0.03,0.16
Alberto Moleiro,"FW,MF",20,2003,35,32,2714,30.2,6,1,7,6,0,0,5,0,5.6,5.6,3.3,8.9,97,116,179,0.20,0.03,0.23,0.20,0.23,0.19,0.11,0.30,0.19,0.30
Nahuel Molina,DF,26,1998,30,17,1590,17.7,0,3,3,0,0,0,1,0,0.8,0.8,1.5,2.3,35,61,96,0.00,0.17,0.17,0.00,0.17,0.05,0.08,0.13,0.05,0.13
Jon Moncayola,MF,26,1998,32,26,2099,23.3,0,0,0,0,0,0,8,0,1.6,1.6,3.7,5.3,25,107,51,0.00,0.00,0.00,0.00,0.00,0.07,0.16,0.23,0.07,0.23
Gonzalo Montiel,"DF,MF",27,1997,6,1,113,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,3,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
Gerard Moreno,FW,32,1992,17,6,721,8.0,3,2,5,0,3,3,0,0,4.2,1.8,3.6,5.5,19,53,60,0.37,0.25,0.62,0.00,0.25,0.53,0.45,0.98,0.23,0.69
Xavier Moreno,FW,19,2004,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mateu Morey,DF,24,2000,16,8,741,8.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,17,17,32,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
Ilaix Moriba,MF,21,2003,33,22,2132,23.7,1,1,2,1,0,0,9,1,1.7,1.7,1.5,3.2,34,119,64,0.04,0.04,0.08,0.04,0.08,0.07,0.06,0.14,0.07,0.14
Manu Morlanes,MF,25,1999,23,15,1338,14.9,0,0,0,0,0,0,7,0,0.6,0.6,0.3,0.9,16,88,39,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
Raúl Moro,"MF,FW",21,2002,33,26,2341,26.0,4,5,9,4,0,0,2,0,4.1,4.1,5.7,9.8,112,81,190,0.15,0.19,0.35,0.15,0.35,0.16,0.22,0.38,0.16,0.38
Cristhian Mosquera,DF,20,2004,37,37,3319,36.9,1,0,1,1,0,0,6,0,0.4,0.4,0.0,0.4,35,123,6,0.03,0.00,0.03,0.03,0.03,0.01,0.00,0.01,0.01,0.01
Santiago Mouriño,DF,22,2002,25,20,1849,20.5,0,1,1,0,0,0,7,0,0.9,0.9,0.9,1.8,14,46,1,0.00,0.05,0.05,0.00,0.05,0.05,0.04,0.09,0.05,0.09
Abdul Mumin,DF,26,1998,24,24,2017,22.4,2,1,3,2,0,0,6,1,0.6,0.6,0.2,0.8,12,40,6,0.09,0.04,0.13,0.09,0.13,0.03,0.01,0.03,0.03,0.03
Aihen Muñoz,DF,26,1997,21,13,1098,12.2,0,0,0,0,0,0,5,0,0.2,0.2,0.3,0.4,26,38,28,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04
Álex Muñoz,DF,30,1994,21,18,1415,15.7,3,0,3,3,0,0,3,0,0.9,0.9,0.5,1.4,15,45,53,0.19,0.00,0.19,0.19,0.19,0.05,0.03,0.09,0.05,0.09
Iker Muñoz,MF,21,2002,23,4,610,6.8,0,1,1,0,0,0,2,0,0.5,0.5,1.0,1.4,6,24,10,0.00,0.15,0.15,0.00,0.15,0.07,0.14,0.21,0.07,0.21
Javier Muñoz,"MF,DF",29,1995,35,28,2588,28.8,1,3,4,1,0,0,5,0,1.3,1.3,2.5,3.7,36,108,91,0.03,0.10,0.14,0.03,0.14,0.04,0.09,0.13,0.04,0.13
Víctor Muñoz,"FW,DF",21,2003,2,0,36,0.4,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,3,0,9,0.00,0.00,0.00,0.00,0.00,1.23,0.00,1.23,1.23,1.23
Vedat Muriqi,FW,30,1994,29,24,2058,22.9,7,2,9,5,2,3,1,2,9.7,7.3,2.2,9.5,23,30,103,0.31,0.09,0.39,0.22,0.31,0.42,0.10,0.52,0.32,0.41
Juan Musso,GK,30,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Matija Nastasić,DF,31,1993,26,24,2110,23.4,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,1,59,0,0.04,0.00,0.04,0.04,0.04,0.00,0.01,0.01,0.00,0.01
Natan,DF,23,2001,31,23,2175,24.2,1,1,2,1,0,0,5,1,0.3,0.3,0.6,1.0,12,52,6,0.04,0.04,0.08,0.04,0.08,0.01,0.03,0.04,0.01,0.04
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Pau Navarro,DF,19,2005,17,8,916,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,40,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Roberto Navarro,"MF,FW",22,2002,23,15,1278,14.2,1,0,1,1,0,0,3,0,2.0,2.0,1.9,3.9,45,51,85,0.07,0.00,0.07,0.07,0.07,0.14,0.14,0.28,0.14,0.28
Jesús Navas,"FW,MF",38,1985,15,3,424,4.7,1,0,1,1,0,0,0,0,0.5,0.5,0.5,1.0,13,23,48,0.21,0.00,0.21,0.21,0.21,0.11,0.11,0.22,0.11,0.22
Yvan Neyou,MF,27,1997,30,27,2312,25.7,1,1,2,1,0,0,14,0,0.6,0.6,0.6,1.3,24,96,30,0.04,0.04,0.08,0.04,0.08,0.03,0.03,0.05,0.03,0.05
Tanguy Nianzou,DF,22,2002,6,6,518,5.8,0,0,0,0,0,0,3,1,0.2,0.2,0.0,0.2,4,10,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
Saúl Ñíguez,MF,29,1994,24,17,1553,17.3,1,6,7,1,0,0,8,1,2.8,2.8,2.5,5.3,13,66,39,0.06,0.35,0.41,0.06,0.41,0.16,0.14,0.31,0.16,0.31
Tamás Nikitscher,"MF,DF",24,1999,13,9,858,9.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,13,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Adrian Niño,FW,20,2004,1,0,12,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,1,0.00,0.00,0.00,0.00,0.00,1.44,0.00,1.44,1.44,1.44
Hugo Novoa,"DF,MF",21,2003,5,2,237,2.6,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,7,2,10,0.00,0.00,0.00,0.00,0.00,0.18,0.07,0.26,0.18,0.26
Randy Nteka,FW,26,1997,24,16,1129,12.5,3,0,3,3,0,0,6,0,2.6,2.6,0.5,3.1,10,8,44,0.24,0.00,0.24,0.24,0.24,0.21,0.04,0.25,0.21,0.25
Unai Núñez,DF,27,1997,10,7,645,7.2,0,0,0,0,0,0,4,0,0.2,0.2,0.1,0.3,2,26,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04
Ørjan Nyland,GK,33,1990,30,30,2673,29.7,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Allan Nyom,"DF,MF",36,1988,20,10,887,9.9,1,2,3,1,0,0,4,0,0.5,0.5,0.3,0.8,5,22,21,0.10,0.20,0.30,0.10,0.30,0.05,0.03,0.09,0.05,0.09
Jan Oblak,GK,31,1993,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lucas Ocampos,FW,30,1994,2,2,175,1.9,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,5,7,20,0.00,0.51,0.51,0.00,0.51,0.08,0.17,0.25,0.08,0.25
Álvaro Odriozola,DF,28,1995,2,0,43,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Thiago Ojeda,MF,21,2003,1,0,8,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,0,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,0.12,0.12
Aingeru Olabarrieta,FW,18,2005,1,1,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Olasagasti,MF,23,2000,22,7,857,9.5,1,1,2,1,0,0,2,0,0.9,0.9,0.8,1.7,11,38,41,0.11,0.11,0.21,0.11,0.21,0.10,0.08,0.18,0.10,0.18
Brian Oliván,DF,30,1994,17,12,1017,11.3,0,1,1,0,0,0,2,0,0.4,0.4,1.1,1.5,21,40,57,0.00,0.09,0.09,0.00,0.09,0.03,0.10,0.13,0.03,0.13
Lucas Oliveira Rosa,DF,24,2000,21,21,1890,21.0,0,1,1,0,0,0,6,0,0.9,0.9,2.0,2.8,31,50,74,0.00,0.05,0.05,0.00,0.05,0.04,0.09,0.13,0.04,0.13
Dani Olmo,"MF,FW",26,1998,25,13,1212,13.5,10,3,13,8,2,2,1,0,6.5,4.9,3.0,7.9,33,81,97,0.74,0.22,0.97,0.59,0.82,0.48,0.22,0.70,0.37,0.59
Aimar Oroz,MF,22,2001,37,35,2966,33.0,5,4,9,4,1,1,8,0,4.2,3.5,2.9,6.5,74,163,142,0.15,0.12,0.27,0.12,0.24,0.13,0.09,0.22,0.11,0.20
Ángel Ortíz,DF,20,2004,5,4,353,3.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.2,4,15,20,0.00,0.25,0.25,0.00,0.25,0.01,0.03,0.04,0.01,0.04
Gabriel Osei Misehouy,"FW,MF",19,2005,9,1,257,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.35,0.00,0.35,0.35,0.35,0.31,0.09,0.41,0.31,0.41
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
David Otorbi,MF,16,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Jesús Owono,GK,23,2001,6,5,487,5.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mikel Oyarzabal,FW,27,1997,35,28,2250,25.0,9,3,12,5,4,4,4,1,9.9,6.8,2.4,9.2,31,28,133,0.36,0.12,0.48,0.20,0.32,0.40,0.10,0.50,0.27,0.37
Cenk Özkacar,DF,23,2000,11,8,757,8.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,15,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.02,0.01,0.02
Jon Pacheco,DF,23,2001,14,9,854,9.5,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,12,27,0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
Alex Padilla,GK,20,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Isaac Palazón Camacho,"MF,FW",29,1994,35,25,2162,24.0,4,4,8,4,0,0,5,0,4.7,4.7,4.4,9.2,30,117,123,0.17,0.17,0.33,0.17,0.33,0.20,0.18,0.38,0.20,0.38
Aitor Paredes,DF,24,2000,23,21,1812,20.1,3,0,3,3,0,0,4,1,2.3,2.3,0.1,2.3,4,46,2,0.15,0.00,0.15,0.15,0.15,0.11,0.00,0.12,0.11,0.12
Daniel Parejo,MF,35,1989,36,26,2273,25.3,3,3,6,2,1,2,8,0,2.5,0.8,1.8,2.7,19,176,26,0.12,0.12,0.24,0.08,0.20,0.10,0.07,0.17,0.03,0.11
Iago Parente,DF,18,2006,1,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
Álvaro Pascual,FW,22,2002,8,4,408,4.5,1,0,1,1,0,0,1,0,1.1,1.1,0.0,1.1,4,3,27,0.22,0.00,0.22,0.22,0.22,0.24,0.01,0.25,0.24,0.25
Alfonso Pedraza,"DF,MF",28,1996,12,4,460,5.1,0,2,2,0,0,0,0,0,0.5,0.5,1.4,1.9,21,9,43,0.00,0.39,0.39,0.00,0.39,0.09,0.27,0.37,0.09,0.37
Pedri,MF,21,2002,37,35,2879,32.0,4,5,9,4,0,0,3,0,2.2,2.2,7.4,9.6,92,360,136,0.13,0.16,0.28,0.13,0.28,0.07,0.23,0.30,0.07,0.30
Adrià Pedrosa,DF,26,1998,31,27,2298,25.5,1,1,2,1,0,0,7,0,0.9,0.9,1.6,2.5,41,79,96,0.04,0.04,0.08,0.04,0.08,0.04,0.06,0.10,0.04,0.10
Pejiño,FW,28,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17
Andy Pelmard,DF,24,2000,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,13,5,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.00,0.03
Iñaki Peña,GK,25,1999,16,15,1396,15.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Rubén Peña,"FW,DF",33,1991,25,7,775,8.6,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,18,27,57,0.00,0.00,0.00,0.00,0.00,0.08,0.07,0.15,0.08,0.15
Nicolas Pépé,"FW,MF",29,1995,28,15,1500,16.7,3,6,9,3,0,0,3,0,3.8,3.8,4.8,8.6,76,60,159,0.18,0.36,0.54,0.18,0.54,0.23,0.29,0.52,0.23,0.52
Peque,"MF,FW",21,2002,26,14,1134,12.6,1,1,2,1,0,0,1,0,2.5,2.5,1.2,3.7,14,35,44,0.08,0.08,0.16,0.08,0.16,0.20,0.10,0.29,0.20,0.29
Ayoze Pérez,FW,31,1993,30,22,1970,21.9,19,2,21,19,0,0,4,0,12.7,12.7,3.0,15.7,59,73,124,0.87,0.09,0.96,0.87,0.96,0.58,0.13,0.71,0.58,0.71
Carles Pérez,"MF,FW",26,1998,27,15,1431,15.9,3,0,3,3,0,0,2,0,2.4,2.4,1.5,3.9,31,20,77,0.19,0.00,0.19,0.19,0.19,0.15,0.10,0.24,0.15,0.24
Francisco Perez,"FW,MF",21,2002,26,4,570,6.3,0,0,0,0,0,0,1,0,0.3,0.3,2.6,2.9,24,13,71,0.00,0.00,0.00,0.00,0.00,0.05,0.40,0.45,0.05,0.45
Kike Pérez,MF,27,1997,19,14,1191,13.2,2,0,2,2,0,0,6,0,2.1,2.1,1.0,3.1,19,67,28,0.15,0.00,0.15,0.15,0.15,0.16,0.08,0.24,0.16,0.24
Luis Pérez,DF,29,1995,30,28,2558,28.4,0,0,0,0,0,0,2,0,0.2,0.2,2.1,2.2,41,89,117,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Romain Perraud,DF,26,1997,28,22,2002,22.2,2,2,4,2,0,0,8,1,0.6,0.6,1.6,2.1,51,62,106,0.09,0.09,0.18,0.09,0.18,0.02,0.07,0.10,0.02,0.10
Valentín Pezzolesi,DF,17,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pica,DF,22,2002,9,5,499,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,3,15,0,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06
Yeremi Pino,"MF,FW",21,2002,34,25,1934,21.5,4,7,11,4,0,0,11,0,3.9,3.9,5.3,9.2,42,66,213,0.19,0.33,0.51,0.19,0.51,0.18,0.25,0.43,0.18,0.43
Portu,"FW,MF",32,1992,27,6,779,8.7,1,2,3,1,0,0,4,0,1.6,1.6,1.7,3.3,20,16,79,0.12,0.23,0.35,0.12,0.35,0.19,0.19,0.38,0.19,0.38
Beñat Prados,MF,23,2001,30,21,1715,19.1,1,0,1,1,0,0,7,0,1.0,1.0,1.1,2.1,20,78,32,0.05,0.00,0.05,0.05,0.05,0.05,0.06,0.11,0.05,0.11
Abdón Prats,"FW,MF",31,1992,24,3,456,5.1,2,0,2,1,1,1,4,0,2.2,1.5,0.1,1.6,0,7,14,0.39,0.00,0.39,0.20,0.20,0.45,0.03,0.47,0.29,0.32
Javi Puado,"FW,MF",26,1998,35,35,2974,33.0,12,4,16,7,5,5,8,0,11.6,7.7,3.0,10.7,73,75,113,0.36,0.12,0.48,0.21,0.33,0.35,0.09,0.44,0.23,0.32
Dani Raba,"FW,MF",28,1995,29,24,1879,20.9,8,6,14,4,4,5,6,0,7.5,3.6,5.3,8.9,42,69,101,0.38,0.29,0.67,0.19,0.48,0.36,0.25,0.61,0.17,0.43
Arnau Rafús,GK,21,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Antonio Raillo,DF,32,1991,36,36,3207,35.6,2,0,2,2,0,0,7,1,2.0,2.0,1.6,3.7,31,108,20,0.06,0.00,0.06,0.06,0.06,0.06,0.05,0.10,0.06,0.10
Benito Ramírez,"DF,FW",29,1995,19,2,478,5.3,0,0,0,0,0,0,2,1,0.3,0.3,0.9,1.2,14,16,62,0.00,0.00,0.00,0.00,0.00,0.06,0.16,0.22,0.06,0.22
Sandro Ramírez,"FW,MF",29,1995,31,25,2034,22.6,9,3,12,8,1,1,6,0,4.1,3.3,3.4,6.7,52,52,121,0.40,0.13,0.53,0.35,0.49,0.18,0.15,0.33,0.15,0.29
Jacobo Ramón,DF,19,2005,3,2,204,2.3,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,0,1,2,0.44,0.00,0.44,0.44,0.44,0.07,0.09,0.16,0.07,0.16
Raphinha,"FW,MF",27,1996,36,32,2839,31.5,18,9,27,16,2,2,4,0,19.2,17.6,12.7,30.3,94,135,349,0.57,0.29,0.86,0.51,0.79,0.61,0.40,1.01,0.56,0.96
Andrei Ratiu,DF,26,1998,35,34,3065,34.1,2,3,5,2,0,0,5,0,1.8,1.8,5.7,7.5,122,145,167,0.06,0.09,0.15,0.06,0.15,0.05,0.17,0.22,0.05,0.22
Raúl,"FW,MF",23,2000,32,5,750,8.3,4,0,4,4,0,0,1,0,3.5,3.5,0.7,4.1,10,16,49,0.48,0.00,0.48,0.48,0.48,0.41,0.08,0.50,0.41,0.50
Abderrahman Rebbach,"FW,MF",25,1998,8,4,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,16,5,34,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
Álex Remiro,GK,29,1995,36,36,3240,36.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Daniel Requena,MF,20,2004,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Diego Rico,DF,31,1993,33,32,2819,31.3,0,3,3,0,0,0,9,1,0.4,0.4,2.7,3.1,27,136,84,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10
Luis Rioja,FW,30,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57
Luis Rioja,"MF,FW",30,1993,36,33,2831,31.5,5,3,8,3,2,2,6,0,3.3,1.7,4.5,6.2,93,103,228,0.16,0.10,0.25,0.10,0.19,0.10,0.14,0.25,0.05,0.20
Rodrigo Riquelme,"MF,DF",24,2000,16,4,516,5.7,0,1,1,0,0,0,0,0,0.9,0.9,0.8,1.7,43,24,62,0.00,0.17,0.17,0.00,0.17,0.16,0.14,0.30,0.16,0.30
Alberto Risco,"MF,FW",18,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41
Player,Pos,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
Mihailo Ristić,"DF,MF",28,1995,10,6,429,4.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,10,11,0.00,0.21,0.21,0.00,0.21,0.01,0.04,0.05,0.01,0.05
Gorka Rivera Alonso,"DF,MF",19,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Marc Roca,MF,27,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,0.20,0.20,0.40,0.20,0.40,0.11,0.10,0.21,0.11,0.21
Rodri,FW,24,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19
Adrian Rodriguez,GK,23,2000,2,1,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Álvaro Rodríguez,FW,20,2004,22,7,852,9.5,2,0,2,2,0,0,6,0,1.2,1.2,0.3,1.5,6,13,50,0.21,0.00,0.21,0.21,0.21,0.13,0.03,0.16,0.13,0.16
Óscar Rodríguez Arnaiz,"MF,FW",26,1998,29,12,1330,14.8,1,4,5,1,0,0,6,1,2.1,2.1,2.2,4.3,24,60,66,0.07,0.27,0.34,0.07,0.34,0.14,0.15,0.29,0.14,0.29
Arturo Rodríguez,FW,17,2006,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Damián Rodríguez,MF,21,2003,17,10,927,10.3,0,0,0,0,0,0,3,0,0.1,0.1,0.8,0.9,8,71,12,0.00,0.00,0.00,0.00,0.00,0.01,0.08,0.09,0.01,0.09
Dani Rodríguez,"MF,FW",36,1988,37,26,2162,24.0,4,7,11,4,0,0,5,0,2.8,2.8,3.1,6.0,37,78,108,0.17,0.29,0.46,0.17,0.46,0.12,0.13,0.25,0.12,0.25
Daniel Rodriguez,FW,18,2005,1,1,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,2,9,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
James Rodríguez,"MF,FW",33,1991,6,1,140,1.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,13,7,0.00,0.00,0.00,0.00,0.00,0.19,0.11,0.29,0.19,0.29
Javi Rodríguez,DF,21,2003,36,26,2514,27.9,3,2,5,3,0,0,7,0,2.3,2.3,1.0,3.3,29,114,51,0.11,0.07,0.18,0.11,0.18,0.08,0.04,0.12,0.08,0.12
Jesus Rodríguez,FW,18,2005,21,15,1111,12.3,2,0,2,2,0,0,0,0,2.3,2.3,0.2,2.5,53,35,99,0.16,0.00,0.16,0.16,0.16,0.18,0.02,0.20,0.18,0.20
Kirian Rodríguez,MF,28,1996,21,21,1758,19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.00,0.15,0.15,0.00,0.15,0.08,0.07,0.16,0.08,0.16
Ricardo Rodríguez,DF,31,1992,18,15,1274,14.2,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,19,63,32,0.00,0.07,0.07,0.00,0.07,0.01,0.03,0.04,0.01,0.04
Rodrygo,"FW,MF",23,2001,30,22,1928,21.4,6,5,11,6,0,0,0,0,4.0,3.9,3.0,6.9,113,108,253,0.28,0.23,0.51,0.28,0.51,0.19,0.14,0.33,0.18,0.32
